,Unnamed: 0,emotions,gender,emotional_intensity,repetions,voice_channel,log_energy,zero_rate_cross,pitch,spec_center,spec_contrast,chroma
721,721,1,13,1,2,1,-0.0560281899360125,0.2816440515350877,632.8071647382491,2151.950326600364,18.902289379364422,0.5609342238957036
722,722,1,13,1,1,1,-0.19144852181864772,0.27288671875,623.8293020604284,2136.642241869982,19.05856464499945,0.5843726117113971
723,723,1,13,1,2,1,0.6900083053296613,0.2511142828525641,742.2285987565758,2252.5788577602248,18.853279435820177,0.5775303078684164
724,724,2,13,1,1,1,1.9013882922136396,0.222546875,489.8113635933627,1874.7020684952674,18.833669355203348,0.567970894137286
725,725,2,13,1,2,1,0.44756069083306804,0.27708421311936937,548.6020742142829,2076.817440108729,18.903974648501524,0.5612093701909041
726,726,2,13,1,1,1,1.0675194261867378,0.24851846287393162,440.2996971146182,1967.8597566597132,18.91777240007521,0.5713144773636026
727,727,2,13,1,2,1,1.2565008137205267,0.24721087831439395,547.9661991017645,2164.1270535163217,18.820755997343845,0.570574734555938
728,728,2,13,2,1,1,1.8009732143594432,0.22113894628099173,486.21074446038574,2125.528475289855,18.682642100267874,0.5825913811422723
729,729,2,13,2,2,1,0.38733932874827803,0.20725162472345132,389.9164910637634,2012.1711047473307,19.09924162742391,0.5336524137451055
730,730,2,13,2,1,1,0.2695061617335536,0.21452240251068377,628.0386280386281,2145.2893707303156,18.86733569112169,0.5424735686326083
731,731,2,13,2,2,1,2.020654440218601,0.16342859100877194,503.2316495821497,2153.847539101244,19.004745263609752,0.5623790843584398
732,732,3,13,1,1,1,2.361085847507171,0.13890338766163793,739.6736506710438,2093.8237286505564,19.242541770935816,0.5708561668969039
733,733,3,13,1,2,1,0.808254989798528,0.2137608292079208,492.00031218293924,2075.2151459004504,19.75376470597308,0.529058504158821
734,734,3,13,1,1,1,0.3232295432045061,0.3046916733440171,549.3384345608163,2175.275583270879,19.394165143925424,0.5578153692995408
735,735,3,13,1,2,1,0.7158374974753452,0.29653363523230086,670.8811363458988,2261.8246369283574,19.53749524186101,0.5444578250988252
736,736,3,13,2,1,1,1.1135736371591656,0.23538494925213677,384.9497172161705,2179.364320273737,20.060293587770655,0.5060471259849807
737,737,3,13,2,2,1,1.4273673447984059,0.14044340779958678,662.3885670678831,2069.330954972906,19.971529642369426,0.45960757967914895
738,738,3,13,2,1,1,1.1335568005241432,0.23321963028169015,741.5292743087109,2502.3045734065736,19.888095020627944,0.49930024045372723
739,739,3,13,2,2,1,0.24275274062214422,0.27637981546336204,474.4226122464271,2301.0364402991454,19.266952922147134,0.5141561515352663
740,740,4,13,1,1,1,0.1392266263644802,0.27444378396739133,233.5970870387228,1860.9336880804678,19.124452608724003,0.529214521783235
741,741,4,13,1,2,1,2.1101550932046953,0.21144817947247707,229.5811980915356,2073.7716050287427,19.300641090178807,0.4939166107202396
742,742,4,13,1,1,1,2.2972868483885676,0.18275146484375,233.93769663023514,2033.7278443134749,19.096244639151482,0.5712926813362021
743,743,4,13,1,2,1,0.7809772587775246,0.2184140625,397.0252777211105,2144.120438751228,19.28306279696371,0.49727639101028476
744,744,4,13,2,1,1,1.0683722941117018,0.16345557096962618,395.00252870549014,1988.7166506672893,19.476649747681687,0.5378447775537406
745,745,4,13,2,2,1,-0.11389981463730334,0.24668482730263158,380.52712239607973,2071.646237728003,19.44841428329334,0.5166426829727703
746,746,4,13,2,1,1,-0.20735662048767772,0.2555200609110169,471.6579679572278,1971.086999901989,19.245475213524696,0.5822902923163928
747,747,4,13,2,2,1,-0.07120544005442146,0.31252051601890757,230.70769350841937,2028.2041302828873,19.167670933092815,0.48816007621872487
748,748,5,13,1,1,1,0.6004654313786335,0.2282892400568182,396.0064740220771,2176.612721649945,19.3699335905724,0.5594480468412714
749,749,5,13,1,2,1,1.9624973556686307,0.1760845762310606,491.67697473051777,2173.418025318774,19.347881552819594,0.5597061637069353
750,750,5,13,1,1,1,0.9311277885186973,0.24748641304347826,448.1598390509556,2199.2022028078704,19.75983121834286,0.508845839178578
751,751,5,13,1,2,1,0.6525283704680613,0.19020696271929824,473.2849910053597,2198.780620155063,19.597678527195374,0.5356193518387812
752,752,5,13,2,1,1,0.4829937659724378,0.2620981069711538,634.2676157068419,2307.5298815270567,20.355938003681644,0.5153207453833624
753,753,5,13,2,2,1,0.6440828662744225,0.25952609080188677,550.6987634447939,2015.9745548217793,19.817321814056918,0.5241265700701744
754,754,5,13,2,1,1,2.14715590940741,0.17143679887820512,578.1107765562637,2322.3036932524074,19.91412546984798,0.5125457809831756
755,755,5,13,2,2,1,2.5528637646670567,0.19106233016304347,775.1371115173675,2543.375531834024,21.77069660236471,0.3746314567673437
756,756,6,13,1,1,1,0.40212131231915055,0.182373046875,169.61581380519686,2162.843765533118,18.902484635976357,0.5315148224650225
757,757,6,13,1,2,1,0.5443442715885879,0.2704526154891304,401.2776529042943,2075.582057668502,18.261274542873444,0.5998776378707238
758,758,6,13,1,1,1,1.3937503908211786,0.24449350052521007,322.79715913525325,2175.212433626188,19.059341254898722,0.5593148553860887
759,759,6,13,1,2,1,1.2274412501907979,0.2303125,491.57091821956163,1945.492089753801,19.19900286245775,0.5347945166748892
760,760,6,13,2,1,1,1.2969482020277097,0.2346591636782787,324.029598857588,2210.8501359391585,18.478464760802574,0.556643023562152
761,761,6,13,2,2,1,0.6698915520842879,0.23804552801724138,637.3210497142529,2171.671310697684,19.28769717467468,0.5212648278513751
762,762,6,13,2,1,1,-0.1487852028452894,0.2975950079449153,504.6382189239332,2209.9565380792005,19.179850036611665,0.5557045719810176
763,763,6,13,2,2,1,0.0546616485538134,0.23604725525442477,277.53063295090925,2153.8298817692807,19.106562013076683,0.6027751030162094
764,764,7,13,1,1,1,-0.029435954029123343,0.3190047554347826,565.2797704447631,2110.4959478404357,18.71024859990162,0.589739728187798
765,765,7,13,1,2,1,1.8392690228848891,0.1835223858173077,95.27189557947868,2212.69479485028,18.4144015313329,0.594008719513334
766,766,7,13,1,1,1,0.7406543578872645,0.24658203125,211.01320743898012,2201.386867774392,18.676962753838126,0.5885010471939383
767,767,7,13,1,2,1,-0.01723098642525665,0.3002637553418803,625.972772038235,2258.9533026608897,18.309179182819175,0.5906692744514737
768,768,7,13,2,1,1,-0.05138607768662993,0.2757860924586777,448.07639335230925,2163.668278926348,18.568522885757304,0.5613394976715782
769,769,7,13,2,2,1,-0.16635456807697196,0.3107096354166667,231.92710091123857,1895.9215390887332,19.117998563409326,0.5350107557611234
770,770,7,13,2,1,1,0.9450385469908941,0.1911200161637931,91.9658433569002,2170.260279890192,18.54599805353638,0.57815875594557
771,771,7,13,2,2,1,0.6703898146493957,0.2979802911931818,593.8642273909327,2046.0998046213688,18.76240082584793,0.5745787887148464
772,772,8,13,1,1,1,1.021956748311047,0.19978249289772726,392.54430263520334,2120.6395402057724,19.05103247674079,0.5475322684115095
773,773,8,13,1,2,1,0.6568870973742974,0.2545329990671642,277.3792443806791,2224.9061586366884,18.953882206752994,0.5728151938239947
774,774,8,13,1,1,1,1.734655162661188,0.26993336397058826,211.06328710345926,2188.807109490814,18.94474670594172,0.5766084606723011
775,775,8,13,1,2,1,2.230090256178232,0.1549422554347826,626.4048412992466,2148.621383176243,19.211674509394683,0.5259656022933052
776,776,8,13,2,1,1,0.327465324379874,0.29081944056919645,230.16839305448894,2281.072820128477,18.379260760140934,0.594191944342257
777,777,8,13,2,2,1,0.193962284599168,0.2709701673119469,4.540896448640569,2106.7768823997126,18.38156954790326,0.5840217152066686
778,778,8,13,2,1,1,0.7236335434974537,0.23156640625,395.00252870549014,2154.3635913327116,19.264399166715737,0.5536235874493988
779,779,8,13,2,2,1,1.681394591096716,0.2584249205508475,768.925131969803,2212.5270279675888,18.957460216090556,0.5602007359532455
780,780,1,14,1,1,1,0.6411429562156339,0.14960744121287128,309.21076330103386,2144.067225033084,18.71865926850121,0.4137638993222839
781,781,1,14,1,2,1,0.6539090475006893,0.14048365542763158,208.29040777717424,2314.4477493143995,18.26819068935328,0.4268517973566348
782,782,1,14,1,1,1,0.6016275765410555,0.19982440655048078,312.0868829133873,2441.24984702244,18.801537866424475,0.44493000161694735
783,783,1,14,1,2,1,1.1761130349992228,0.1874284415409483,329.38869827042924,2508.504536520618,17.718023553969402,0.47204462656728774
784,784,2,14,1,1,1,1.8238669576332902,0.3228198902027027,397.37092970749086,1911.493306484954,20.611270430232256,0.3470184372442059
785,785,2,14,1,2,1,1.7624653890092743,0.15452085722477063,187.94202086688608,2392.2935853421322,18.750858124004782,0.4448688761125137
786,786,2,14,1,1,1,0.20858579898454435,0.12277925931490384,265.02616839592326,2114.9156871389864,19.163234595420562,0.3546023341803734
787,787,2,14,1,2,1,0.42741947239214734,0.1976996527777778,264.3071214499786,2234.2802644685908,19.347332193567876,0.3971300540125199
788,788,2,14,2,1,1,0.7701263701791552,0.13861553485576922,170.00113032666442,2136.1477863774876,18.631104996011267,0.3854503279770206
789,789,2,14,2,2,1,0.5449951785588221,0.14627640335648148,310.199638185806,2113.5279090669906,19.72475317977869,0.3530276260630031
790,790,2,14,2,1,1,1.0664797026361061,0.23866358343160377,272.67405883631864,2286.106883341109,18.821745164041758,0.43240885357198694
791,791,2,14,2,2,1,0.7547897547438089,0.1741722470238095,214.0335173305485,1958.4656342986707,19.47961180074004,0.33404400851428484
792,792,3,14,1,1,1,0.09226404471314388,0.17542883831521738,752.7505906176171,2544.998381426844,19.24728607626608,0.4957102463456848
793,793,3,14,1,2,1,0.006294822161982271,0.1464718549679487,426.1144978374144,2054.550086488976,19.73694283940452,0.36576309591913136
794,794,3,14,1,1,1,0.3539289745210313,0.18798371787383178,799.1919933890368,2546.552033287133,19.092653337039412,0.4087540985596492
795,795,3,14,1,2,1,1.3561346383010826,0.12733241489955358,346.67339072799973,1973.1771146152769,18.75212520715372,0.33585403933228813
796,796,3,14,2,1,1,0.5090085143155477,0.1834588913690476,519.5683524789895,2291.091449723073,18.85953635871664,0.3891579728840279
797,797,3,14,2,2,1,-0.047940617308305365,0.1346100663716814,800.0936564480793,2309.399132677148,20.648838665588645,0.40608210551344287
798,798,3,14,2,1,1,0.4216220375995927,0.23953419811320756,1112.272986399544,2654.245876708759,19.288278806119717,0.44042647963022835
799,799,3,14,2,2,1,0.04713975467054066,0.23560442243303573,523.9409295402472,2321.430163993134,20.38206204001788,0.3475735296770053
800,800,4,14,1,1,1,0.9756279216372604,0.15478515625,394.962621042597,2593.926000860052,18.407011371054537,0.5067513168108071
801,801,4,14,1,2,1,0.6026884178048151,0.17112415241745282,427.90245932914775,2273.58896624443,18.363850539451704,0.4678688567326063
802,802,4,14,1,1,1,1.445019719426988,0.16552734375,275.2783655347046,2800.3940883017854,18.097771532741927,0.5272036895255696
803,803,4,14,1,2,1,0.26640029642042706,0.12772780198317307,263.792189432762,2708.561647943361,18.546261510754743,0.520407418812505
804,804,4,14,2,1,1,1.1760915389111666,0.1469173791273585,275.6705259248494,2923.1685860139455,18.29793310987309,0.5429438852166375
805,805,4,14,2,2,1,2.000221578803207,0.20789978567477876,347.10349759901914,2256.0437560032824,17.994317320199304,0.42486081788986657
806,806,4,14,2,1,1,0.849614606771715,0.17231369018554688,608.6571535606034,2628.005550239188,19.004764769299467,0.4839253414739446
807,807,4,14,2,2,1,0.4290418760691697,0.17889404296875,383.97131101612155,2526.1946838471295,19.47751101459748,0.43464818521869353
808,808,5,14,1,1,1,0.7191289523516488,0.13695103913834952,471.1922022962989,2812.152476413649,18.181444298723836,0.5448385473529522
809,809,5,14,1,2,1,0.5806200087905913,0.09361180719339622,262.7067161660479,2253.6899829228178,18.55733409829852,0.4442858517092507
810,810,5,14,1,1,1,0.35437742065954425,0.17686179832175927,556.854481293797,2569.0368477607212,18.7158864891333,0.4599271356627824
811,811,5,14,1,2,1,0.06567250097903472,0.21609933035714285,399.8527128059812,2443.9340520505016,19.296668267185535,0.42051963855932956
812,812,5,14,2,1,1,0.09155659977309659,0.15688189338235295,973.0884612570425,2211.9895634456047,19.052423475534624,0.40279209470235927
813,813,5,14,2,2,1,0.6092663679092736,0.22695495035046728,750.8471910433676,2341.8968376450784,19.086285417605822,0.40963166467722417
814,814,5,14,2,1,1,1.3282198680914128,0.17999113707983194,731.0216681152036,2359.2351971911753,19.399030809410622,0.4229794031063589
815,815,5,14,2,2,1,0.8128944801764195,0.16725441261574073,869.3505129769693,2795.281488255948,18.61735279543815,0.5406812109734774
816,816,6,14,1,1,1,0.90997914282946,0.18450520833333334,260.23256245247677,2306.4051405644705,17.984343568956504,0.4089603637534726
817,817,6,14,1,2,1,0.7235025704807367,0.24122413429054054,264.40725439395004,2797.2464912561895,17.76607077280076,0.4975531533385934
818,818,6,14,1,1,1,0.875481948494552,0.14323663274082568,264.9802488826246,2812.4283105201803,18.41165123603336,0.47604545196401965
819,819,6,14,1,2,1,0.3063250408525169,0.21007658305921054,278.3331169674153,2580.171052674725,18.84101561129754,0.44829416356934493
820,820,6,14,2,1,1,0.552830260249032,0.19734552556818183,605.0332894419614,2359.246682879827,19.368049280736194,0.32986531011304177
821,821,6,14,2,2,1,1.5104848862319002,0.12082868303571428,621.1367183913324,2655.047013712151,19.21352619599092,0.4014560568526186
822,822,6,14,2,1,1,1.9619335981402675,0.2300597622863248,495.7899243613529,2760.0412755519296,18.68340059801736,0.4356780890777822
823,823,6,14,2,2,1,1.621586977467469,0.21747870917792791,540.0381830625698,2383.632699369414,20.285754331899096,0.3466961197957205
824,824,7,14,1,1,1,0.6060178979562877,0.18908809921116504,262.5689989556915,2699.1854955083786,18.37545294843781,0.45673384992912663
825,825,7,14,1,2,1,0.5701922488499853,0.22232371363146552,481.71569975254334,2031.6675233911442,18.808882524852063,0.4121373118674469
826,826,7,14,1,1,1,1.4576023119686514,0.18770728920990565,255.5483083304066,2438.646151498959,18.456789839530433,0.42547042615945607
827,827,7,14,1,2,1,1.0167842760335963,0.17221174568965517,608.6826793972848,2269.5877072353655,18.748820905275597,0.4183852388738819
828,828,7,14,2,1,1,0.7072541402482997,0.14212178738317757,867.864626325481,2517.7190663187116,20.548505369288037,0.35354201361921467
829,829,7,14,2,2,1,0.28194350564856807,0.13551186615566038,603.6827053334003,2404.1182379773727,19.13467017043625,0.3978017974000233
830,830,7,14,2,1,1,0.4509265150855935,0.1845618206521739,274.90379048462347,2378.169691690325,19.16394077074603,0.4145019413457067
831,831,7,14,2,2,1,1.5196382277705425,0.18572606077981652,535.2524605248024,2169.602233103391,20.021757363341084,0.37014391506289296
832,832,8,14,1,1,1,1.6670255200960933,0.22532848011363638,350.01374759417104,2165.331293054424,18.552897414802445,0.41427927013148613
833,833,8,14,1,2,1,0.7417820124881873,0.15441425030048078,383.72662978783,2153.4573320671875,18.368684321146276,0.42290059259666435
834,834,8,14,1,1,1,1.1410861359381663,0.19597210800438597,366.50277062358543,2405.1699265885527,18.47214223523477,0.45139188709154354
835,835,8,14,1,2,1,-0.034791484922752004,0.18770490373883927,341.47541293777084,2353.101101296422,18.292253804292823,0.43596849430436235
836,836,8,14,2,1,1,0.2845038316609291,0.19185836226851852,406.4851251377302,2313.4527689074985,17.862375283682823,0.4883086318628393
837,837,8,14,2,2,1,0.21771482928651847,0.13098932081653225,379.88525143435703,2048.515276488609,18.040129256409912,0.3903049392081821
838,838,8,14,2,1,1,0.701937086685316,0.2177734375,349.10563617954773,2200.222679098031,18.595635117476313,0.4001995006733825
839,839,8,14,2,2,1,1.1738447941686956,0.18577533686926606,492.63291689662674,2381.105720228904,18.05832069679376,0.4216921115570993
840,840,1,15,1,1,1,0.9785784003784541,0.26204681396484375,623.1338439569,1926.6657650485763,19.797861794793157,0.5396784434724045
841,841,1,15,1,2,1,0.4240423977973448,0.3431369753649635,139.95526378002873,1810.9355645413316,19.041552807865127,0.5469083751924535
842,842,1,15,1,1,1,0.27115021166679726,0.28450662364130436,446.93387648214156,1614.7521522220777,19.00193286858013,0.5346393983237779
843,843,1,15,1,2,1,0.06936508381095689,0.3866112385321101,493.9124047378569,1719.0272357862425,19.79768885027826,0.5088747685499243
844,844,2,15,1,1,1,2.4849231683076556,0.26638135723039214,671.9417407744556,1697.1434765477277,19.512401226780522,0.5178185834099934
845,845,2,15,1,2,1,1.2550449607210659,0.15717377533783783,154.61102163714028,2030.6031802699706,19.70177758182141,0.48203025424401746
846,846,2,15,1,1,1,0.12794368323602653,0.37491383272058826,4.549027478132892,1752.9810274419444,21.10648534464303,0.5190907486947395
847,847,2,15,1,2,1,1.412461044527922,0.3330218975360577,151.2499124711155,1958.8968473372604,19.274694529584423,0.540182531242859
848,848,2,15,2,1,1,1.3075525618839139,0.31641564002403844,144.12696250383132,1826.676902934691,19.498395937775978,0.5272645245573108
849,849,2,15,2,2,1,1.4345988895967448,0.3186257102272727,473.4723386076469,1520.5384597888112,19.76655570930446,0.5235596834162508
850,850,2,15,2,1,1,-0.10996681954674635,0.3421640625,152.89616965887265,1574.1315803850812,20.485126125679255,0.4960117991953532
851,851,2,15,2,2,1,0.5595114377157112,0.277965578258547,154.2890839085643,1724.9061672366959,20.44936163469567,0.5065264746605435
852,852,3,15,1,1,1,-0.0032937077529304973,0.33824264171511625,141.6215223579102,1892.3012828657904,19.210828288175687,0.5504687991925968
853,853,3,15,1,2,1,0.7031986105056611,0.27225235133495146,698.896735160245,1667.6393087983229,20.081649672816066,0.5492699490805991
854,854,3,15,1,1,1,1.6827163711327413,0.2664323561262376,151.94710322737748,1707.10298158294,20.10947639880943,0.47119566839730814
855,855,3,15,1,2,1,0.6109297659394004,0.3549889605978261,478.35021549764497,1874.1043301612651,19.886772676904027,0.5010295355335909
856,856,3,15,2,1,1,0.10599050102116067,0.3362203931051587,7.562495623555773,1692.2335267167728,20.543413656537183,0.4992610671060193
857,857,3,15,2,2,1,-0.10072016940434408,0.3155517578125,3.458088685566082,1824.6294236645479,19.86466479449536,0.4946345109217269
858,858,3,15,2,1,1,0.5846154767117856,0.29006696428571427,10.252871296889634,1866.4118785417547,20.610763857594673,0.4701338131061624
859,859,3,15,2,2,1,1.593766161970131,0.26827225030637253,168.54286827024723,2189.0816154678514,20.185020132227233,0.5074057333770734
860,860,4,15,1,1,1,0.18653802126579347,0.30859375,595.6900242614528,1751.2750884222844,19.9450003194838,0.45999217951094934
861,861,4,15,1,2,1,0.7944450198742299,0.2623644111570248,475.8859478175317,1477.3887072835753,19.737101827680164,0.5251742973166875
862,862,4,15,1,1,1,0.11547179883638095,0.36279296875,446.21875768641326,1727.4361416828206,19.259012260582768,0.5059312851643212
863,863,4,15,1,2,1,-0.027044833648197757,0.23055949253318583,472.394799799707,1523.010565842554,20.24227724872351,0.47183061506220875
864,864,4,15,2,1,1,1.19254036100793,0.29888916015625,7.033773581299337,1617.4405311933808,19.641883190335335,0.5242984005014792
865,865,4,15,2,2,1,2.324062807237934,0.30187406994047616,7.639335230924617,1578.0635188422818,19.662541998235604,0.5310936297279377
866,866,4,15,2,1,1,1.3043390042966128,0.3688569568452381,488.5668846085881,2106.486649679295,19.959192427056678,0.46614736368880344
867,867,4,15,2,2,1,0.38952778671132,0.393130523989899,9.31095309971085,1611.7660821894924,20.289938801833557,0.5559289538778086
868,868,5,15,1,1,1,1.123289366908855,0.3336923636642157,678.5812482815508,1936.4155951736188,19.770381721872408,0.49137429825970236
869,869,5,15,1,2,1,1.5055752006213918,0.3640089768629808,805.0227201775989,2001.584197471737,19.663500507239924,0.5234158186601615
870,870,5,15,1,1,1,1.641808927200398,0.3350806142769608,152.00809989875125,1722.8404365462306,19.77261644595901,0.5176245588795967
871,871,5,15,1,2,1,0.737006407804994,0.2814893535539216,484.3258526241385,2031.7301116496574,19.6497852026289,0.5173773123627743
872,872,5,15,2,1,1,0.19183546796756445,0.35333123907342656,1166.283795723626,2533.5468233770407,19.21198138265554,0.5347078831037527
873,873,5,15,2,2,1,0.44073805433159835,0.3143792673319328,8.295146670234471,2153.806156355223,19.822599944604278,0.47371882290912914
874,874,5,15,2,1,1,-0.1356714386134784,0.31756591796875,169.44329377014932,1916.3718816128157,19.740805222135325,0.5315449268095249
875,875,5,15,2,2,1,1.4487584517472714,0.24639423076923078,675.4309896284991,2120.513083538167,19.920972681374796,0.4589081447404453
876,876,6,15,1,1,1,0.5879601970675243,0.2974446614583333,3.9354435888218267,1382.5434765181624,20.161730231795,0.5528257697957348
877,877,6,15,1,2,1,1.5150829026774681,0.3320094517299107,2.7245378691843416,1744.5928366040075,19.896973809649566,0.511724876508827
878,878,6,15,1,1,1,2.357245918611736,0.3466609074519231,143.12200156730825,1794.8200846020554,19.357662101409968,0.5644835769749926
879,879,6,15,1,2,1,0.17574403299075247,0.40951450892857144,149.24412994532005,2322.508777577429,20.543427768350718,0.5081651155319569
880,880,6,15,2,1,1,0.23596740083095083,0.3541172572544643,1.4984921422818291,1649.5150082450996,20.563278103308814,0.523520586453535
881,881,6,15,2,2,1,0.6347094711614581,0.27716155550373134,8.068728274769015,1892.2720475654246,20.573536148349316,0.5135346824273158
882,882,6,15,2,1,1,0.8091713716133349,0.2825695699896694,170.32325068155265,1735.7069881619245,21.083804391949606,0.550839306887671
883,883,6,15,2,2,1,1.523936158303464,0.3746867629716981,380.4766661909519,2114.744596200812,20.471250677784067,0.4720923513770531
884,884,7,15,1,1,1,1.3459043627867289,0.35857215294471156,167.77883698760726,2020.8438245276943,20.464509594103365,0.44776835274067306
885,885,7,15,1,2,1,0.27054176617397285,0.2852015544458763,472.9172394830905,2073.723068309491,20.095775175189022,0.4696080823667292
886,886,7,15,1,1,1,1.3273214378534464,0.32866068719660196,169.4649729251098,1853.7044210435365,21.25851841174288,0.4639498779882307
887,887,7,15,1,2,1,2.3064066728868586,0.3262311988901869,4.176134618927716,1775.8405911538202,20.917693381346087,0.4434265191063522
888,888,7,15,2,1,1,1.18170108921746,0.2264992042824074,6.210027168868864,1930.4221042015627,19.9125313598148,0.5053676189058716
889,889,7,15,2,2,1,0.05415434694003693,0.2700477789256198,7.121529645221713,1494.676182498825,21.17097075142413,0.5190937649136932
890,890,7,15,2,1,1,0.21606751628796667,0.29796927315848215,10.595425046827994,1432.4860443046416,21.115494593552594,0.5298414013638333
891,891,7,15,2,2,1,0.8859029780610247,0.304821047008547,210.93961061181855,1866.2240452836445,20.514460945607226,0.4728613729677993
892,892,8,15,1,1,1,0.3336209338779486,0.22950529572147652,5.224085784987627,1420.8699153204832,20.437687934228194,0.5039951385467959
893,893,8,15,1,2,1,1.6700985526147927,0.3035342261904762,814.9993635090655,1765.6676678223553,19.498061375314105,0.48015017583803243
894,894,8,15,1,1,1,1.1913421633897114,0.3351268583131068,231.92710091123857,1962.4484835936098,19.622855286235968,0.4971174421222092
895,895,8,15,1,2,1,1.434860214075216,0.3637886795343137,230.26279186216874,1671.1497519488369,19.656304967022535,0.48058805481792943
896,896,8,15,2,1,1,0.992608958552829,0.3631911787014563,7.418260047105951,1796.9329693368916,19.525668597615184,0.46655500090331625
897,897,8,15,2,2,1,-0.00032688204221625595,0.2680087619357639,5.751802168278055,1687.0378833629393,19.434031680865157,0.5395970456844746
898,898,8,15,2,1,1,0.1448261775694628,0.3131634661259542,572.8556934363537,1665.7734975306523,19.06106357097419,0.521928039369208
899,899,8,15,2,2,1,0.5870165660734254,0.32290852864583336,167.83111993556486,1902.4350877312115,19.60260200053995,0.4640099463638746
900,900,1,16,1,1,1,1.2542421199691252,0.23813642081567796,438.3121770106869,1879.2890204304506,19.772861585441536,0.38703081955950164
901,901,1,16,1,2,1,0.5390850555182548,0.3232338408119658,472.0206040739874,1940.3742545451355,19.48430378947556,0.4016573999382588
902,902,1,16,1,1,1,-0.35684549482482686,0.30637918307086615,677.6509764473273,2303.311319662911,20.146638009788248,0.448280831807389
903,903,1,16,1,2,1,-0.670391706678401,0.289581298828125,210.6295077375534,2232.816519576681,18.77210948727308,0.3810222866721591
904,904,2,16,1,1,1,-0.1543749488180773,0.3052828604714912,169.29074064699034,1819.0312573020326,19.960315435620352,0.33827557230007627
905,905,2,16,1,2,1,1.1975893509094868,0.216583251953125,213.40567423985533,1777.2355575378278,20.408562784251497,0.3083976943189553
906,906,2,16,1,1,1,1.5485906604576545,0.2207485465116279,373.04677872529203,2300.0938857837536,19.84467767355722,0.42029402646005853
907,907,2,16,1,2,1,1.5653107718966348,0.30025196803435117,373.2588631951776,2235.306526928751,20.06771418971363,0.3600773629236373
908,908,2,16,2,1,1,2.3180000330605894,0.24692789713541666,228.3905763051236,2204.0832909681767,19.664454168812398,0.4149051507451219
909,909,2,16,2,2,1,-0.292397796809696,0.2617594401041667,222.48678508500407,2409.4115209936663,19.376711966874655,0.45368624108830563
910,910,2,16,2,1,1,0.592799175599463,0.3257804749503968,382.24807347891095,1884.9029739070456,20.189082917902432,0.3381644369790594
911,911,2,16,2,2,1,0.018838603791230833,0.32317397173713236,386.9801679236292,2213.981079856537,19.83179694013443,0.39361730176626036
912,912,3,16,1,1,1,0.6560746647228769,0.27399065777972026,761.9304758690516,2114.088550547008,20.148492909323846,0.3451713033630638
913,913,3,16,1,2,1,1.2879985626163069,0.2770484185987903,491.2304601028505,2513.1328556591757,19.473471721784495,0.4262321950783823
914,914,3,16,1,1,1,0.6577870414854774,0.2785229952830189,759.9551786998478,2404.0537518729802,20.574917301794223,0.3867581220321693
915,915,3,16,1,2,1,1.5236044406174196,0.2599764737215909,234.58093519054594,2063.0330714379816,19.435344732927252,0.35777901779791754
916,916,3,16,2,1,1,1.3035189474389977,0.2858768586189516,544.2339251081606,2240.659120458074,19.64554095747775,0.38856880132458255
917,917,3,16,2,2,1,2.1840399517591105,0.23515218098958332,1096.8419578460894,2548.784943590154,19.49335618779308,0.4624338156664137
918,918,3,16,2,1,1,1.974529407629795,0.2439517278740876,495.1680010608849,2505.7690224281,19.823037563183977,0.4276181108891956
919,919,3,16,2,2,1,0.7016530127010806,0.30088344840116277,228.19210988974876,2449.1438856574086,20.259987596130284,0.3936952857051676
920,920,4,16,1,1,1,-0.41588744831388647,0.26038260053294576,231.63644002520834,2436.4728550824,19.22337263069582,0.442666789065602
921,921,4,16,1,2,1,0.5774051358660559,0.28062485203598486,581.523233434149,1915.891577161475,19.488609813861792,0.36297500145164097
922,922,4,16,1,1,1,1.1966639471399032,0.27883318345323743,494.5000459094665,2050.3713571388566,19.72456752090146,0.39764535865925454
923,923,4,16,1,2,1,1.1955174324045246,0.26435289884868424,230.34108748394462,1846.3538627276698,19.699080711083084,0.31719427300128045
924,924,4,16,2,1,1,0.9162861641490665,0.2734016628440367,761.2931279581222,2219.6717452119265,20.382269760265206,0.35766011098194356
925,925,4,16,2,2,1,1.1293663668931448,0.2569166451446281,264.2086064967713,2088.0467634107004,19.17284321647719,0.3396825194298061
926,926,4,16,2,1,1,0.2205372064733574,0.27784499446902655,233.29942353340115,2335.602837988931,19.802899706026842,0.4125825182664662
927,927,4,16,2,2,1,-0.3944417303662831,0.24298095703125,261.43528506681383,2524.3864373797446,19.861013081692498,0.4145822668061389
928,928,5,16,1,1,1,-0.036310762225062174,0.2524328399122807,225.90546347452425,1847.4098885596347,19.92172166996559,0.3464350638827682
929,929,5,16,1,2,1,-0.23352121676240722,0.3444740032327586,496.2537462537462,2474.2174840206767,19.511790409017312,0.4366459277659288
930,930,5,16,1,1,1,0.8916748113753188,0.352485988451087,232.32953908713958,2348.1757035204296,19.799935464889444,0.3634810955120561
931,931,5,16,1,2,1,1.2995385273574058,0.2767477101293103,231.04878087827993,2301.5921659047317,19.96778864115363,0.4085347217383844
932,932,5,16,2,1,1,0.7149553540687092,0.2840576171875,677.9682359792857,2091.6018933696696,19.906257441281724,0.3665820844842633
933,933,5,16,2,2,1,-0.020435633250756417,0.27858864724099097,1437.225093238339,2176.259466461377,19.748496420612447,0.379677134990883
